Date,Time,Year,Month,Week,Day name,Latitude,Longitude,Type,Depth,Depth error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
02.01.1965,13:44:18,1965,1,0,Saturday,19.246,145.616,Earthquake,131.6,0,0,6,MW,0,0,0,0,0,0,ISCGEM860706,ISCGEM,ISCGEM,ISCGEM,Automatic
04.01.1965,11:29:49,1965,1,1,Monday,1.863,127.352,Earthquake,80,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860737,ISCGEM,ISCGEM,ISCGEM,Automatic
05.01.1965,18:05:58,1965,1,1,Tuesday,-20.579,-173.972,Earthquake,20,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM860762,ISCGEM,ISCGEM,ISCGEM,Automatic
08.01.1965,18:49:43,1965,1,1,Friday,-59.076,-23.557,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860856,ISCGEM,ISCGEM,ISCGEM,Automatic
09.01.1965,13:32:50,1965,1,1,Saturday,11.938,126.427,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860890,ISCGEM,ISCGEM,ISCGEM,Automatic
10.01.1965,13:36:32,1965,1,2,Sunday,-13.405,166.629,Earthquake,35,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM860922,ISCGEM,ISCGEM,ISCGEM,Automatic
12.01.1965,13:32:25,1965,1,2,Tuesday,27.357,87.867,Earthquake,20,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM861007,ISCGEM,ISCGEM,ISCGEM,Automatic
15.01.1965,23:17:42,1965,1,2,Friday,-13.309,166.212,Earthquake,35,0,0,6,MW,0,0,0,0,0,0,ISCGEM861111,ISCGEM,ISCGEM,ISCGEM,Automatic
16.01.1965,11:32:37,1965,1,2,Saturday,-56.452,-27.043,Earthquake,95,0,0,6,MW,0,0,0,0,0,0,ISCGEMSUP861125,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
17.01.1965,10:43:17,1965,1,3,Sunday,-24.563,178.487,Earthquake,565,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM861148,ISCGEM,ISCGEM,ISCGEM,Automatic
17.01.1965,20:57:41,1965,1,3,Sunday,-6.807,108.988,Earthquake,227.9,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM861155,ISCGEM,ISCGEM,ISCGEM,Automatic
24.01.1965,0:11:17,1965,1,4,Sunday,-2.608,125.952,Earthquake,20,0,0,8.2,MW,0,0,0,0,0,0,ISCGEM861299,ISCGEM,ISCGEM,ISCGEM,Automatic
29.01.1965,9:35:30,1965,1,4,Friday,54.636,161.703,Earthquake,55,0,0,5.5,MW,0,0,0,0,0,0,ISCGEM861461,ISCGEM,ISCGEM,ISCGEM,Automatic
01.02.1965,5:27:06,1965,2,5,Monday,-18.697,-177.864,Earthquake,482.9,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859136,ISCGEM,ISCGEM,ISCGEM,Automatic
02.02.1965,15:56:51,1965,2,5,Tuesday,37.523,73.251,Earthquake,15,0,0,6,MW,0,0,0,0,0,0,ISCGEM859164,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,3:25:00,1965,2,5,Thursday,-51.84,139.741,Earthquake,10,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM859200,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,5:01:22,1965,2,5,Thursday,51.251,178.715,Earthquake,30.3,0,0,8.7,MW,0,0,0,0,0,0,OFFICIAL19650204050122_30,OFFICIAL,ISCGEM,OFFICIAL,Automatic
04.02.1965,6:04:59,1965,2,5,Thursday,51.639,175.055,Earthquake,30,0,0,6,MW,0,0,0,0,0,0,ISCGEMSUP859215,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
04.02.1965,6:37:06,1965,2,5,Thursday,52.528,172.007,Earthquake,25,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859221,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,6:39:32,1965,2,5,Thursday,51.626,175.746,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859222,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,7:11:23,1965,2,5,Thursday,51.037,177.848,Earthquake,25,0,0,5.9,MW,0,0,0,0,0,0,ISCGEMSUP859230,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
04.02.1965,7:14:59,1965,2,5,Thursday,51.73,173.975,Earthquake,20,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM859231,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,7:23:12,1965,2,5,Thursday,51.775,173.058,Earthquake,10,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859233,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,7:43:43,1965,2,5,Thursday,52.611,172.588,Earthquake,24,0,0,5.7,MW,0,0,0,0,0,0,ISCGEMSUP859241,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
04.02.1965,8:06:17,1965,2,5,Thursday,51.831,174.368,Earthquake,31.8,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859252,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,8:33:41,1965,2,5,Thursday,51.948,173.969,Earthquake,20,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859261,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,8:40:44,1965,2,5,Thursday,51.443,179.605,Earthquake,30,0,0,7.3,MW,0,0,0,0,0,0,ISCGEM859264,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,12:06:08,1965,2,5,Thursday,52.773,171.974,Earthquake,30,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM859324,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,12:50:59,1965,2,5,Thursday,51.772,174.696,Earthquake,20,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859333,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,14:18:29,1965,2,5,Thursday,52.975,171.091,Earthquake,25,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM859358,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,15:51:25,1965,2,5,Thursday,52.99,170.874,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859376,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,18:34:12,1965,2,5,Thursday,51.536,175.045,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859400,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,19:44:04,1965,2,5,Thursday,13.245,-44.922,Earthquake,10,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859419,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1965,22:30:03,1965,2,5,Thursday,51.812,174.206,Earthquake,10,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859449,ISCGEM,ISCGEM,ISCGEM,Automatic
05.02.1965,6:39:50,1965,2,5,Friday,51.762,174.841,Earthquake,25,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859516,ISCGEM,ISCGEM,ISCGEM,Automatic
05.02.1965,9:32:11,1965,2,5,Friday,52.438,174.321,Earthquake,39.5,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM859539,ISCGEM,ISCGEM,ISCGEM,Automatic
05.02.1965,13:38:47,1965,2,5,Friday,51.946,173.84,Earthquake,30,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859570,ISCGEM,ISCGEM,ISCGEM,Automatic
05.02.1965,20:47:12,1965,2,5,Friday,51.738,174.566,Earthquake,20,0,0,6,MW,0,0,0,0,0,0,ISCGEM859611,ISCGEM,ISCGEM,ISCGEM,Automatic
05.02.1965,22:16:02,1965,2,5,Friday,51.487,176.558,Earthquake,30.4,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859620,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,1:40:32,1965,2,5,Saturday,53.008,-162.008,Earthquake,17.8,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM859637,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,4:02:54,1965,2,5,Saturday,52.184,175.505,Earthquake,27.7,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM859650,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,7:14:45,1965,2,5,Saturday,52.076,172.918,Earthquake,30.1,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859669,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,12:22:28,1965,2,5,Saturday,51.744,175.213,Earthquake,37.4,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859693,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,14:11:11,1965,2,5,Saturday,52.057,174.116,Earthquake,17.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859699,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,16:50:29,1965,2,5,Saturday,53.191,-161.859,Earthquake,22.5,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM859712,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1965,18:10:30,1965,2,5,Saturday,51.447,176.469,Earthquake,25.2,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859718,ISCGEM,ISCGEM,ISCGEM,Automatic
07.02.1965,2:17:08,1965,2,6,Sunday,51.258,173.393,Earthquake,17.7,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859754,ISCGEM,ISCGEM,ISCGEM,Automatic
07.02.1965,4:11:22,1965,2,6,Sunday,52.031,175.411,Earthquake,25,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM859764,ISCGEM,ISCGEM,ISCGEM,Automatic
07.02.1965,9:25:52,1965,2,6,Sunday,51.294,179.092,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM859786,ISCGEM,ISCGEM,ISCGEM,Automatic
08.02.1965,15:46:52,1965,2,6,Monday,55.223,165.426,Earthquake,32.5,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM859882,ISCGEM,ISCGEM,ISCGEM,Automatic
09.02.1965,5:42:05,1965,2,6,Tuesday,-18.718,169.386,Earthquake,200,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM859915,ISCGEM,ISCGEM,ISCGEM,Automatic
09.02.1965,17:37:17,1965,2,6,Tuesday,52.815,171.904,Earthquake,30,0,0,6,MW,0,0,0,0,0,0,ISCGEM859942,ISCGEM,ISCGEM,ISCGEM,Automatic
12.02.1965,0:55:10,1965,2,6,Friday,52.188,172.752,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860051,ISCGEM,ISCGEM,ISCGEM,Automatic
15.02.1965,1:25:07,1965,2,7,Monday,51.009,179.325,Earthquake,20,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860189,ISCGEM,ISCGEM,ISCGEM,Automatic
15.02.1965,10:43:29,1965,2,7,Monday,3.026,125.951,Earthquake,100,0,0,5.9,MW,0,0,0,0,0,0,ISCGEMSUP860207,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
16.02.1965,12:24:10,1965,2,7,Tuesday,38.908,142.095,Earthquake,53.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM860246,ISCGEM,ISCGEM,ISCGEM,Automatic
17.02.1965,10:18:51,1965,2,7,Wednesday,51.694,176.446,Earthquake,30,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM860280,ISCGEM,ISCGEM,ISCGEM,Automatic
17.02.1965,18:23:57,1965,2,7,Wednesday,21.527,143.081,Earthquake,340,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM860296,ISCGEM,ISCGEM,ISCGEM,Automatic
18.02.1965,4:26:37,1965,2,7,Thursday,25.011,94.186,Earthquake,55,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM860307,ISCGEM,ISCGEM,ISCGEM,Automatic
18.02.1965,22:39:48,1965,2,7,Thursday,-7.251,126.715,Earthquake,35,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM860339,ISCGEM,ISCGEM,ISCGEM,Automatic
18.02.1965,23:13:40,1965,2,7,Thursday,51.415,179.358,Earthquake,40.4,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860340,ISCGEM,ISCGEM,ISCGEM,Automatic
21.02.1965,11:14:18,1965,2,8,Sunday,-15.343,-172.889,Earthquake,35,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM860442,ISCGEM,ISCGEM,ISCGEM,Automatic
23.02.1965,22:11:47,1965,2,8,Tuesday,-25.633,-70.679,Earthquake,35,0,0,7,MW,0,0,0,0,0,0,ISCGEM860516,ISCGEM,ISCGEM,ISCGEM,Automatic
25.02.1965,4:51:29,1965,2,8,Thursday,-5.461,151.98,Earthquake,40,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM860551,ISCGEM,ISCGEM,ISCGEM,Automatic
25.02.1965,5:22:14,1965,2,8,Thursday,51.884,173.072,Earthquake,20.3,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM860552,ISCGEM,ISCGEM,ISCGEM,Automatic
26.02.1965,23:36:14,1965,2,8,Friday,6.746,-72.971,Earthquake,160,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM860605,ISCGEM,ISCGEM,ISCGEM,Automatic
27.02.1965,7:46:25,1965,2,8,Saturday,28.133,-112.208,Earthquake,10,0,0,6,MW,0,0,0,0,0,0,ISCGEM860614,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,7:20:56,1965,3,9,Monday,-5.377,152.115,Earthquake,30,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM858179,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,8:18:57,1965,3,9,Monday,21.104,121.218,Earthquake,30,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858182,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,9:08:48,1965,3,9,Monday,-5.371,152.055,Earthquake,40,0,0,5.5,MW,0,0,0,0,0,0,ISCGEM858184,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,13:20:57,1965,3,9,Monday,21.122,121.148,Earthquake,30,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858191,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,19:22:04,1965,3,9,Monday,52.204,173.911,Earthquake,33.6,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858198,ISCGEM,ISCGEM,ISCGEM,Automatic
01.03.1965,21:32:14,1965,3,9,Monday,15.404,-92.623,Earthquake,105.2,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858202,ISCGEM,ISCGEM,ISCGEM,Automatic
02.03.1965,22:00:05,1965,3,9,Tuesday,38.399,28.226,Earthquake,10,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858256,ISCGEM,ISCGEM,ISCGEM,Automatic
03.03.1965,14:39:02,1965,3,9,Wednesday,-27.145,-177.262,Earthquake,15,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858295,ISCGEM,ISCGEM,ISCGEM,Automatic
03.03.1965,15:14:08,1965,3,9,Wednesday,-5.514,151.819,Earthquake,14.8,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM858296,ISCGEM,ISCGEM,ISCGEM,Automatic
03.03.1965,16:47:28,1965,3,9,Wednesday,53.046,171.308,Earthquake,25.7,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM858298,ISCGEM,ISCGEM,ISCGEM,Automatic
04.03.1965,1:48:56,1965,3,9,Thursday,-5.487,146.993,Earthquake,200,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858312,ISCGEM,ISCGEM,ISCGEM,Automatic
05.03.1965,6:15:04,1965,3,9,Friday,50.928,179.511,Earthquake,30,0,0,5.5,MW,0,0,0,0,0,0,ISCGEM858343,ISCGEM,ISCGEM,ISCGEM,Automatic
05.03.1965,13:42:47,1965,3,9,Friday,52.39,174.937,Earthquake,35,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858354,ISCGEM,ISCGEM,ISCGEM,Automatic
05.03.1965,14:32:18,1965,3,9,Friday,-27.027,-63.214,Earthquake,560.8,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858356,ISCGEM,ISCGEM,ISCGEM,Automatic
05.03.1965,17:59:16,1965,3,9,Friday,52.416,174.239,Earthquake,35,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858362,ISCGEM,ISCGEM,ISCGEM,Automatic
06.03.1965,11:10:51,1965,3,9,Saturday,-18.425,-132.923,Earthquake,10,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858385,ISCGEM,ISCGEM,ISCGEM,Automatic
06.03.1965,20:23:57,1965,3,9,Saturday,20.13,121.461,Earthquake,45,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858396,ISCGEM,ISCGEM,ISCGEM,Automatic
07.03.1965,1:43:11,1965,3,10,Sunday,-29.998,-177.968,Earthquake,50,0,0,6,MW,0,0,0,0,0,0,ISCGEM858401,ISCGEM,ISCGEM,ISCGEM,Automatic
09.03.1965,17:57:55,1965,3,10,Tuesday,39.197,23.86,Earthquake,15,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM858461,ISCGEM,ISCGEM,ISCGEM,Automatic
13.03.1965,7:33:24,1965,3,10,Saturday,53.292,-162.331,Earthquake,20,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858558,ISCGEM,ISCGEM,ISCGEM,Automatic
14.03.1965,15:53:07,1965,3,11,Sunday,36.405,70.724,Earthquake,207.8,0,0,7.4,MW,0,0,0,0,0,0,ISCGEM858598,ISCGEM,ISCGEM,ISCGEM,Automatic
15.03.1965,2:02:09,1965,3,11,Monday,22.635,121.117,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858608,ISCGEM,ISCGEM,ISCGEM,Automatic
16.03.1965,16:46:17,1965,3,11,Tuesday,40.697,143.032,Earthquake,32.1,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM858655,ISCGEM,ISCGEM,ISCGEM,Automatic
17.03.1965,14:27:15,1965,3,11,Wednesday,52.785,171.821,Earthquake,25,0,0,6,MW,0,0,0,0,0,0,ISCGEM858677,ISCGEM,ISCGEM,ISCGEM,Automatic
18.03.1965,6:22:12,1965,3,11,Thursday,-20.036,-175.89,Earthquake,224.9,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM858689,ISCGEM,ISCGEM,ISCGEM,Automatic
18.03.1965,12:40:45,1965,3,11,Thursday,-55.857,-26.758,Earthquake,35,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858693,ISCGEM,ISCGEM,ISCGEM,Automatic
19.03.1965,16:20:53,1965,3,11,Friday,-1.887,119.836,Earthquake,40,0,0,6,MW,0,0,0,0,0,0,ISCGEM858722,ISCGEM,ISCGEM,ISCGEM,Automatic
21.03.1965,11:08:19,1965,3,12,Sunday,-1.547,126.623,Earthquake,28.9,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM858755,ISCGEM,ISCGEM,ISCGEM,Automatic
22.03.1965,2:44:49,1965,3,12,Monday,-15.262,-173.254,Earthquake,30.5,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM858772,ISCGEM,ISCGEM,ISCGEM,Automatic
22.03.1965,22:56:27,1965,3,12,Monday,-31.974,-71.573,Earthquake,48.8,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM858793,ISCGEM,ISCGEM,ISCGEM,Automatic
23.03.1965,23:54:05,1965,3,12,Tuesday,-15.382,-173.194,Earthquake,25,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM858819,ISCGEM,ISCGEM,ISCGEM,Automatic
24.03.1965,22:42:12,1965,3,12,Wednesday,8.418,126.553,Earthquake,55,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858845,ISCGEM,ISCGEM,ISCGEM,Automatic
28.03.1965,13:23:01,1965,3,13,Sunday,55.26,161.904,Earthquake,40,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858938,ISCGEM,ISCGEM,ISCGEM,Automatic
28.03.1965,16:33:16,1965,3,13,Sunday,-32.522,-71.233,Earthquake,70,0,0,7.4,MW,0,0,0,0,0,0,ISCGEM858940,ISCGEM,ISCGEM,ISCGEM,Automatic
29.03.1965,10:47:38,1965,3,13,Monday,40.687,142.915,Earthquake,30,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM858966,ISCGEM,ISCGEM,ISCGEM,Automatic
30.03.1965,0:21:00,1965,3,13,Tuesday,-20.502,-173.701,Earthquake,20,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM858978,ISCGEM,ISCGEM,ISCGEM,Automatic
30.03.1965,2:27:06,1965,3,13,Tuesday,50.282,177.959,Earthquake,20,0,0,7.6,MW,0,0,0,0,0,0,ISCGEM858982,ISCGEM,ISCGEM,ISCGEM,Automatic
31.03.1965,9:47:31,1965,3,13,Wednesday,38.365,22.405,Earthquake,75,0,0,6.8,MW,0,0,0,0,0,0,ISCGEM859094,ISCGEM,ISCGEM,ISCGEM,Automatic
01.04.1965,7:08:37,1965,4,13,Thursday,9.986,125.896,Earthquake,60,0,0,5.9,MW,0,0,0,0,0,0,ISCGEMSUP857323,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
03.04.1965,11:20:43,1965,4,13,Saturday,15.8,-98.067,Earthquake,10,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM857413,ISCGEM,ISCGEM,ISCGEM,Automatic
04.04.1965,13:30:39,1965,4,14,Sunday,51.865,175.172,Earthquake,30.7,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM857447,ISCGEM,ISCGEM,ISCGEM,Automatic
04.04.1965,15:36:13,1965,4,14,Sunday,-27.088,-176.046,Earthquake,25,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM857450,ISCGEM,ISCGEM,ISCGEM,Automatic
05.04.1965,3:12:53,1965,4,14,Monday,37.505,22.067,Earthquake,20,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM857472,ISCGEM,ISCGEM,ISCGEM,Automatic
05.04.1965,13:52:12,1965,4,14,Monday,44.812,150.871,Earthquake,39.2,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM857484,ISCGEM,ISCGEM,ISCGEM,Automatic
06.04.1965,5:31:59,1965,4,14,Tuesday,36.083,139.968,Earthquake,50,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM857506,ISCGEM,ISCGEM,ISCGEM,Automatic
06.04.1965,9:42:29,1965,4,14,Tuesday,-0.463,120.039,Earthquake,25,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM857510,ISCGEM,ISCGEM,ISCGEM,Automatic
08.04.1965,13:43:54,1965,4,14,Thursday,52.192,173.437,Earthquake,25,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM857580,ISCGEM,ISCGEM,ISCGEM,Automatic
09.04.1965,10:45:26,1965,4,14,Friday,-32.707,-178.207,Earthquake,20,0,0,6,MW,0,0,0,0,0,0,ISCGEM857602,ISCGEM,ISCGEM,ISCGEM,Automatic
09.04.1965,23:57:06,1965,4,14,Friday,35.047,24.318,Earthquake,65,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM857618,ISCGEM,ISCGEM,ISCGEM,Automatic
10.04.1965,14:46:51,1965,4,14,Saturday,-20.455,-173.621,Earthquake,17.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM857639,ISCGEM,ISCGEM,ISCGEM,Automatic
10.04.1965,22:32:48,1965,4,14,Saturday,-17.857,-178.646,Earthquake,543.7,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM857647,ISCGEM,ISCGEM,ISCGEM,Automatic
10.04.1965,22:53:05,1965,4,14,Saturday,-13.409,170.376,Earthquake,635,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM857648,ISCGEM,ISCGEM,ISCGEM,Automatic
11.04.1965,0:11:11,1965,4,15,Sunday,-42.692,174.205,Earthquake,20,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM857649,ISCGEM,ISCGEM,ISCGEM,Automatic
11.04.1965,18:51:37,1965,4,15,Sunday,-26.168,178.628,Earthquake,570,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM857677,ISCGEM,ISCGEM,ISCGEM,Automatic
12.04.1965,20:41:17,1965,4,15,Monday,30.317,138.702,Earthquake,421.7,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM857712,ISCGEM,ISCGEM,ISCGEM,Automatic
15.04.1965,5:09:50,1965,4,15,Thursday,25.08,122.897,Earthquake,165,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM857769,ISCGEM,ISCGEM,ISCGEM,Automatic
16.04.1965,23:22:21,1965,4,15,Friday,64.572,-160.375,Earthquake,15,0,0,6,MW,0,0,0,0,0,0,ISCGEM857809,ISCGEM,ISCGEM,ISCGEM,Automatic
18.04.1965,6:33:58,1965,4,16,Sunday,41.46,-127.416,Earthquake,10,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM857833,ISCGEM,ISCGEM,ISCGEM,Automatic
18.04.1965,9:39:19,1965,4,16,Sunday,-59.687,-26.454,Earthquake,25,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM857835,ISCGEM,ISCGEM,ISCGEM,Automatic
18.04.1965,12:41:56,1965,4,16,Sunday,-59.586,-26.372,Earthquake,25,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM857837,ISCGEM,ISCGEM,ISCGEM,Automatic
19.04.1965,23:42:00,1965,4,16,Monday,34.848,138.332,Earthquake,35,0,0,6,MW,0,0,0,0,0,0,ISCGEM857881,ISCGEM,ISCGEM,ISCGEM,Automatic
24.04.1965,21:55:29,1965,4,16,Saturday,11.451,140.231,Earthquake,70,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM857999,ISCGEM,ISCGEM,ISCGEM,Automatic
25.04.1965,1:00:15,1965,4,17,Sunday,24.409,142.776,Earthquake,30,0,0,6,MW,0,0,0,0,0,0,ISCGEM858003,ISCGEM,ISCGEM,ISCGEM,Automatic
26.04.1965,9:47:29,1965,4,17,Monday,-1.733,126.568,Earthquake,25,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM858039,ISCGEM,ISCGEM,ISCGEM,Automatic
26.04.1965,20:29:07,1965,4,17,Monday,54.157,-162.59,Earthquake,36.8,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM858049,ISCGEM,ISCGEM,ISCGEM,Automatic
26.04.1965,22:15:45,1965,4,17,Monday,21.045,120.798,Earthquake,37.1,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM858053,ISCGEM,ISCGEM,ISCGEM,Automatic
27.04.1965,10:54:24,1965,4,17,Tuesday,-6.822,129.504,Earthquake,30,0,0,6,MW,0,0,0,0,0,0,ISCGEM858070,ISCGEM,ISCGEM,ISCGEM,Automatic
27.04.1965,14:09:10,1965,4,17,Tuesday,35.626,23.425,Earthquake,60,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM858076,ISCGEM,ISCGEM,ISCGEM,Automatic
27.04.1965,20:09:17,1965,4,17,Tuesday,1.333,-85.075,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM858082,ISCGEM,ISCGEM,ISCGEM,Automatic
29.04.1965,15:28:45,1965,4,17,Thursday,47.288,-122.406,Earthquake,64.7,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM858143,ISCGEM,ISCGEM,ISCGEM,Automatic
29.04.1965,15:48:55,1965,4,17,Thursday,-5.548,110.332,Earthquake,480,0,0,6,MW,0,0,0,0,0,0,ISCGEMSUP858144,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
